52.513889, 13.408824, 289, 2019-10-07T14:05:31.000Z
52.513889, 13.408824, 287, 2019-10-07T14:05:31.000Z
52.513900, 13.408818, 288, 2019-10-07T14:05:50.000Z
52.513893, 13.408832, 289, 2019-10-07T14:05:51.000Z
52.513896, 13.408835, 282, 2019-10-07T14:05:52.000Z
52.513896, 13.408836, 278, 2019-10-07T14:05:53.000Z
52.513896, 13.408826, 277, 2019-10-07T14:05:54.000Z
52.513900, 13.408844, 279, 2019-10-07T14:05:55.000Z
52.513896, 13.408866, 276, 2019-10-07T14:05:56.000Z
52.513896, 13.408866, 274, 2019-10-07T14:05:56.000Z
52.513896, 13.408866, 274, 2019-10-07T14:05:56.000Z
52.513896, 13.408866, 279, 2019-10-07T14:05:56.000Z
52.513896, 13.408866, 276, 2019-10-07T14:05:56.000Z
52.513896, 13.408866, 275, 2019-10-07T14:05:56.000Z
52.513896, 13.408866, 273, 2019-10-07T14:05:56.000Z
52.513942, 13.408928, 275, 2019-10-07T14:06:03.000Z
52.513992, 13.408879, 274, 2019-10-07T14:06:04.000Z
52.514019, 13.408849, 272, 2019-10-07T14:06:05.000Z
52.514019, 13.408849, 271, 2019-10-07T14:06:05.000Z
52.514019, 13.408849, 269, 2019-10-07T14:06:05.000Z
52.514019, 13.408849, 271, 2019-10-07T14:06:05.000Z
52.514019, 13.408849, 270, 2019-10-07T14:06:05.000Z
52.513931, 13.408548, 268, 2019-10-07T14:06:10.000Z
52.513916, 13.408334, 270, 2019-10-07T14:06:11.000Z
52.513938, 13.408234, 269, 2019-10-07T14:06:12.000Z
52.513973, 13.408197, 274, 2019-10-07T14:06:13.000Z
52.513996, 13.408154, 273, 2019-10-07T14:06:14.000Z
52.514022, 13.408121, 270, 2019-10-07T14:06:15.000Z
52.514053, 13.408074, 268, 2019-10-07T14:06:16.000Z
52.514072, 13.408035, 270, 2019-10-07T14:06:17.000Z
52.514095, 13.408000, 270, 2019-10-07T14:06:18.000Z
52.514110, 13.407973, 272, 2019-10-07T14:06:19.000Z
52.514129, 13.407932, 270, 2019-10-07T14:06:20.000Z
52.514152, 13.407894, 275, 2019-10-07T14:06:21.000Z
52.514175, 13.407856, 271, 2019-10-07T14:06:22.000Z
52.514186, 13.407839, 271, 2019-10-07T14:06:23.000Z
52.514217, 13.407821, 273, 2019-10-07T14:06:24.000Z
52.514228, 13.407826, 270, 2019-10-07T14:06:25.000Z
52.514247, 13.407808, 271, 2019-10-07T14:06:26.000Z
52.514263, 13.407807, 270, 2019-10-07T14:06:27.000Z
52.514278, 13.407799, 270, 2019-10-07T14:06:28.000Z
52.514297, 13.407791, 270, 2019-10-07T14:06:29.000Z
52.514305, 13.407779, 270, 2019-10-07T14:06:30.000Z
52.514316, 13.407768, 269, 2019-10-07T14:06:31.000Z
52.514316, 13.407754, 270, 2019-10-07T14:06:32.000Z
52.514335, 13.407730, 270, 2019-10-07T14:06:33.000Z
52.514350, 13.407701, 269, 2019-10-07T14:06:34.000Z
52.514366, 13.407691, 271, 2019-10-07T14:06:35.000Z
52.514385, 13.407671, 269, 2019-10-07T14:06:36.000Z
52.514392, 13.407659, 271, 2019-10-07T14:06:37.000Z
52.514400, 13.407650, 270, 2019-10-07T14:06:38.000Z
52.514408, 13.407638, 272, 2019-10-07T14:06:39.000Z
52.514411, 13.407629, 269, 2019-10-07T14:06:40.000Z
52.514415, 13.407623, 270, 2019-10-07T14:06:41.000Z
52.514419, 13.407616, 271, 2019-10-07T14:06:42.000Z
52.514423, 13.407609, 270, 2019-10-07T14:06:43.000Z
52.514430, 13.407604, 270, 2019-10-07T14:06:44.000Z
52.514434, 13.407596, 270, 2019-10-07T14:06:45.000Z
52.514442, 13.407587, 269, 2019-10-07T14:06:46.000Z
52.514446, 13.407579, 271, 2019-10-07T14:06:47.000Z
52.514446, 13.407571, 270, 2019-10-07T14:06:48.000Z
52.514457, 13.407567, 270, 2019-10-07T14:06:49.000Z
52.514457, 13.407563, 271, 2019-10-07T14:06:50.000Z
52.514457, 13.407564, 270, 2019-10-07T14:06:51.000Z
52.514461, 13.407566, 270, 2019-10-07T14:06:52.000Z
52.514465, 13.407567, 272, 2019-10-07T14:06:53.000Z
52.514465, 13.407566, 271, 2019-10-07T14:06:54.000Z
52.514465, 13.407564, 272, 2019-10-07T14:06:55.000Z
52.514465, 13.407562, 271, 2019-10-07T14:06:56.000Z
52.514469, 13.407560, 272, 2019-10-07T14:06:57.000Z
52.514469, 13.407557, 271, 2019-10-07T14:06:58.000Z
52.514469, 13.407553, 273, 2019-10-07T14:06:59.000Z
52.514472, 13.407546, 271, 2019-10-07T14:07:00.000Z
52.514472, 13.407540, 271, 2019-10-07T14:07:01.000Z
52.514476, 13.407533, 270, 2019-10-07T14:07:02.000Z
52.514480, 13.407526, 271, 2019-10-07T14:07:03.000Z
52.514480, 13.407524, 272, 2019-10-07T14:07:04.000Z
52.514480, 13.407523, 272, 2019-10-07T14:07:05.000Z
52.514480, 13.407523, 271, 2019-10-07T14:07:06.000Z
52.514484, 13.407522, 271, 2019-10-07T14:07:07.000Z
52.514484, 13.407521, 277, 2019-10-07T14:07:08.000Z
52.514488, 13.407520, 275, 2019-10-07T14:07:09.000Z
52.514488, 13.407518, 280, 2019-10-07T14:07:10.000Z
52.514488, 13.407514, 278, 2019-10-07T14:07:11.000Z
52.514492, 13.407515, 272, 2019-10-07T14:07:12.000Z
52.514484, 13.407542, 266, 2019-10-07T14:07:13.000Z
52.514476, 13.407570, 273, 2019-10-07T14:07:14.000Z
52.514469, 13.407596, 270, 2019-10-07T14:07:15.000Z
52.514465, 13.407616, 273, 2019-10-07T14:07:16.000Z
52.514465, 13.407608, 271, 2019-10-07T14:07:17.000Z
52.514469, 13.407603, 270, 2019-10-07T14:07:18.000Z
52.514472, 13.407595, 275, 2019-10-07T14:07:19.000Z
52.514472, 13.407589, 271, 2019-10-07T14:07:20.000Z
52.514476, 13.407582, 271, 2019-10-07T14:07:21.000Z
52.514480, 13.407571, 270, 2019-10-07T14:07:22.000Z
52.514480, 13.407566, 271, 2019-10-07T14:07:23.000Z
52.514480, 13.407560, 272, 2019-10-07T14:07:24.000Z
52.514488, 13.407559, 270, 2019-10-07T14:07:25.000Z
52.514488, 13.407561, 270, 2019-10-07T14:07:26.000Z
